customer_id,booking_id,customer_name,country,booking_date,check_in,check_out,nights,season,room_type,room_number,view,balcony_type,room_amenities,nightly_rate_eur,adults,children,booking_channel,payment_method,booking_status,total_revenue_eur
CUST-00918,BOOK-00918,Mila Laine,Estonia,2026-03-18,2026-04-02,2026-04-12,10,Winter,Sky Suite,SS-02,Forest view,French balcony,Igloo; bathtub; sauna; French balcony or balcony,298,2,1,Expedia,Invoice,No-show,0
CUST-00919,BOOK-00919,Liam Salminen,Spain,2025-11-28,2025-12-20,2025-12-22,2,Winter,Standard Room,SR-04,Forest view,French balcony,French balcony or balcony,100,2,0,Direct website,Debit card,Completed,200
CUST-00920,BOOK-00920,Hugo Heikkinen,Belgium,2025-07-22,2025-08-18,2025-08-23,5,Summer,Deluxe Room,DR-03,Forest view,Balcony,Bathtub and sauna; French balcony or balcony,200,2,0,Booking.com,Invoice,Completed,1000
CUST-00921,BOOK-00921,Olivia Laine,Estonia,2026-04-03,2026-05-09,2026-05-12,3,Shoulder,Standard View Room,SV-26,Slope view,Balcony,French balcony or balcony,120,3,2,Phone,Invoice,Completed,360
CUST-00922,BOOK-00922,Elias Lehtonen,United Kingdom,2026-01-30,2026-04-02,2026-04-05,3,Winter,Standard Room,SR-47,Slope view,Balcony,French balcony or balcony,100,2,0,Direct website,Invoice,No-show,0
CUST-00923,BOOK-00923,Lucas Salminen,Poland,2025-06-15,2025-07-10,2025-07-15,5,Summer,Standard Room,SR-43,Forest view,Balcony,French balcony or balcony,95,2,0,Booking.com,Online payment,Completed,475
CUST-00924,BOOK-00924,Alexander Heikkinen,United Kingdom,2025-07-27,2025-11-07,2025-11-10,3,Winter,Superior Family Room,SF-02,Forest view,French balcony,French balcony or balcony,170,2,0,Phone,Credit card,Completed,510
CUST-00925,BOOK-00925,Anna Laine,Austria,2025-11-06,2026-05-02,2026-05-08,6,Shoulder,Superior Family Room,SF-03,Forest view,Balcony,French balcony or balcony,170,1,1,Phone,Invoice,Completed,1020
CUST-00926,BOOK-00926,Theo Smith,Belgium,2025-09-02,2026-01-03,2026-01-09,6,Winter,Standard Room,SR-37,Forest view,Balcony,French balcony or balcony,100,3,3,Direct website,Debit card,Completed,600
CUST-00927,BOOK-00927,Noah Korhonen,Estonia,2025-08-04,2026-01-04,2026-01-08,4,Winter,Standard View Room,SV-31,Forest view,Balcony,French balcony or balcony,120,2,1,Phone,Invoice,Completed,480
CUST-00928,BOOK-00928,Alma Rantanen,Sweden,2025-08-07,2026-01-09,2026-01-10,1,Winter,Standard Room,SR-43,Forest view,Balcony,French balcony or balcony,100,2,0,Expedia,Credit card,Cancelled,0
CUST-00929,BOOK-00929,Theo Koskinen,Spain,2025-09-22,2026-03-05,2026-03-08,3,Winter,Standard Room,SR-20,Forest view,French balcony,French balcony or balcony,100,2,0,Direct website,Invoice,Completed,300
CUST-00930,BOOK-00930,Julia Andersen,Italy,2025-07-08,2025-10-06,2025-10-08,2,Shoulder,Standard View Room,SV-28,Slope view,Balcony,French balcony or balcony,120,3,0,Phone,Invoice,Completed,240
CUST-00931,BOOK-00931,Sofia Hansen,Norway,2025-03-25,2025-06-21,2025-06-23,2,Summer,Standard View Room,SV-16,Slope view,Balcony,French balcony or balcony,120,2,0,Phone,Online payment,No-show,0
CUST-00932,BOOK-00932,Eetu Santos,France,2025-12-04,2026-05-01,2026-05-06,5,Shoulder,Standard Room,SR-16,Slope view,Balcony,French balcony or balcony,100,4,1,Corporate,Debit card,Cancelled,0
CUST-00933,BOOK-00933,Isla Saarinen,United Kingdom,2026-03-11,2026-05-22,2026-05-28,6,Shoulder,Standard View Room,SV-19,Slope view,French balcony,French balcony or balcony,120,2,2,Phone,Online payment,Completed,720
CUST-00934,BOOK-00934,Mila Saarinen,Italy,2025-06-20,2025-10-18,2025-10-19,1,Shoulder,Standard Room,SR-37,Forest view,Balcony,French balcony or balcony,100,2,0,Phone,Online payment,Cancelled,0
CUST-00935,BOOK-00935,Alma Miller,Poland,2025-04-11,2025-09-22,2025-09-24,2,Shoulder,Standard Room,SR-24,Slope view,Balcony,French balcony or balcony,100,2,0,Corporate,Credit card,No-show,0
CUST-00936,BOOK-00936,Alma Schmidt,Canada,2025-09-29,2025-11-23,2025-11-26,3,Winter,Standard Room,SR-06,Slope view,French balcony,French balcony or balcony,100,3,0,Direct website,Credit card,Completed,300
CUST-00937,BOOK-00937,Elsa Rantanen,Spain,2026-02-03,2026-04-20,2026-04-24,4,Winter,Deluxe Sky Suite,DS-01,Forest view,Balcony,Igloo; bathtub; sauna; French balcony or balcony,700,2,0,Booking.com,Debit card,Completed,2800
CUST-00938,BOOK-00938,Sara Brown,Canada,2026-02-13,2026-04-16,2026-04-19,3,Winter,Standard View Room,SV-33,Forest view,Balcony,French balcony or balcony,120,4,0,Corporate,Credit card,Completed,360
CUST-00939,BOOK-00939,Sara Heikkinen,United Kingdom,2025-04-07,2025-07-20,2025-07-23,3,Summer,Standard Room,SR-05,Slope view,Balcony,French balcony or balcony,95,2,0,Corporate,Online payment,No-show,0
CUST-00940,BOOK-00940,Adam Brown,Austria,2025-09-13,2025-11-11,2025-11-17,6,Winter,Superior Room,SU-10,Forest view,Balcony,French balcony or balcony,140,2,0,Travel agency,Debit card,Completed,840
CUST-00941,BOOK-00941,Alma Martin,United Kingdom,2025-03-07,2025-08-30,2025-09-02,3,Summer,Standard Room,SR-11,Slope view,French balcony,French balcony or balcony,95,2,1,Travel agency,Invoice,Completed,285
CUST-00942,BOOK-00942,Adam Nieminen,Poland,2025-08-29,2025-09-05,2025-09-10,5,Shoulder,Superior Room,SU-11,Slope view,Balcony,French balcony or balcony,140,2,0,Phone,Invoice,No-show,0
CUST-00943,BOOK-00943,Olivia Brown,France,2026-04-04,2026-05-17,2026-05-19,2,Shoulder,Standard View Room,SV-16,Slope view,Balcony,French balcony or balcony,120,2,2,Booking.com,Invoice,No-show,0
CUST-00944,BOOK-00944,Lucas Miller,United States,2025-05-15,2025-09-11,2025-09-14,3,Shoulder,Standard Room,SR-12,Slope view,French balcony,French balcony or balcony,100,3,0,Booking.com,Debit card,Completed,300
CUST-00945,BOOK-00945,Emma Lehtonen,United States,2026-01-04,2026-01-23,2026-01-27,4,Winter,Standard Room,SR-37,Forest view,French balcony,French balcony or balcony,100,3,1,Travel agency,Invoice,Completed,400
CUST-00946,BOOK-00946,Eetu Rossi,Finland,2025-08-23,2025-12-15,2025-12-17,2,Winter,Standard View Room,SV-11,Slope view,Balcony,French balcony or balcony,120,3,0,Travel agency,Credit card,No-show,0
CUST-00947,BOOK-00947,Isla Santos,Denmark,2025-11-06,2025-12-04,2025-12-07,3,Winter,Sky Suite,SS-02,Forest view,French balcony,Igloo; bathtub; sauna; French balcony or balcony,298,3,1,Corporate,Credit card,Cancelled,0
CUST-00948,BOOK-00948,Hugo Järvinen,Italy,2025-07-31,2025-08-26,2025-08-29,3,Summer,Superior Room,SU-09,Forest view,Balcony,French balcony or balcony,140,3,0,Phone,Invoice,Completed,420
CUST-00949,BOOK-00949,Mikael Santos,United States,2025-07-28,2025-10-04,2025-10-09,5,Shoulder,Standard Room,SR-24,Slope view,Balcony,French balcony or balcony,100,2,1,Booking.com,Online payment,Cancelled,0
CUST-00950,BOOK-00950,Daniel Petrov,United Kingdom,2025-01-18,2025-06-14,2025-06-17,3,Summer,Standard View Room,SV-39,Forest view,Balcony,French balcony or balcony,120,2,0,Expedia,Debit card,Completed,360
CUST-00951,BOOK-00951,Linnea Martin,Netherlands,2026-05-13,2026-05-22,2026-05-24,2,Shoulder,Superior Room,SU-14,Slope view,French balcony,French balcony or balcony,140,2,0,Direct website,Online payment,Cancelled,0
CUST-00952,BOOK-00952,Hugo Wilson,United Kingdom,2025-09-05,2025-12-04,2025-12-09,5,Winter,Superior Room,SU-07,Forest view,French balcony,French balcony or balcony,140,2,0,Corporate,Online payment,Cancelled,0
CUST-00953,BOOK-00953,Hugo Heikkinen,Canada,2025-09-03,2025-12-11,2025-12-17,6,Winter,Standard View Room,SV-38,Slope view,French balcony,French balcony or balcony,120,3,0,Booking.com,Online payment,No-show,0
CUST-00954,BOOK-00954,Ava Rantanen,Canada,2025-05-18,2025-09-14,2025-09-17,3,Shoulder,Standard Room,SR-29,Forest view,French balcony,French balcony or balcony,100,3,1,Corporate,Debit card,Completed,300
CUST-00955,BOOK-00955,Mikael Smith,Norway,2025-07-03,2025-09-12,2025-09-15,3,Shoulder,Standard Room,SR-12,Slope view,French balcony,French balcony or balcony,100,4,0,Corporate,Debit card,Completed,300
CUST-00956,BOOK-00956,Nora Rossi,United States,2025-08-18,2025-10-04,2025-10-07,3,Shoulder,Superior Room,SU-05,Slope view,French balcony,French balcony or balcony,140,4,0,Expedia,Credit card,Completed,420
CUST-00957,BOOK-00957,Elsa Salminen,Sweden,2025-07-13,2025-09-06,2025-09-11,5,Shoulder,Sky Suite,SS-02,Forest view,French balcony,Igloo; bathtub; sauna; French balcony or balcony,298,2,1,Travel agency,Invoice,Completed,1490
CUST-00958,BOOK-00958,Ava Karlsson,Denmark,2025-03-28,2025-07-21,2025-07-25,4,Summer,Superior Family Room,SF-10,Forest view,French balcony,French balcony or balcony,170,2,0,Corporate,Debit card,Completed,680
CUST-00959,BOOK-00959,Eetu Bianchi,United States,2025-10-19,2026-04-03,2026-04-07,4,Winter,Standard View Room,SV-09,Slope view,French balcony,French balcony or balcony,120,2,1,Travel agency,Credit card,Cancelled,0
CUST-00960,BOOK-00960,Mikael Smith,Canada,2025-05-27,2025-10-07,2025-10-12,5,Shoulder,Superior Room,SU-14,Slope view,Balcony,French balcony or balcony,140,4,0,Corporate,Debit card,Completed,700
CUST-00961,BOOK-00961,Eetu Silva,United Kingdom,2025-07-19,2025-11-22,2025-11-25,3,Winter,Standard View Room,SV-27,Forest view,French balcony,French balcony or balcony,120,2,3,Travel agency,Invoice,Cancelled,0
CUST-00962,BOOK-00962,Sofia Kowalski,United States,2025-05-26,2025-08-23,2025-08-25,2,Summer,Superior Family Room,SF-10,Forest view,French balcony,French balcony or balcony,170,2,0,Booking.com,Debit card,Completed,340
CUST-00963,BOOK-00963,Sofia Dubois,Spain,2025-05-31,2025-11-05,2025-11-09,4,Winter,Standard Room,SR-31,Forest view,French balcony,French balcony or balcony,100,2,0,Booking.com,Debit card,Cancelled,0
CUST-00964,BOOK-00964,Anna Petrov,Canada,2025-07-04,2025-12-20,2025-12-26,6,Winter,Deluxe Room,DR-02,Slope view,Balcony,Bathtub and sauna; French balcony or balcony,200,3,0,Expedia,Invoice,Completed,1200
CUST-00965,BOOK-00965,Anna Johansson,Spain,2025-07-16,2025-11-03,2025-11-06,3,Winter,Standard Room,SR-02,Slope view,Balcony,French balcony or balcony,100,3,0,Travel agency,Credit card,Completed,300
CUST-00966,BOOK-00966,Elias Müller,France,2025-11-02,2025-12-27,2025-12-30,3,Winter,Superior Family Room,SF-01,Slope view,Balcony,French balcony or balcony,170,2,0,Expedia,Invoice,Completed,510
CUST-00967,BOOK-00967,Adam Johansson,Italy,2025-11-14,2025-12-13,2025-12-16,3,Winter,Standard View Room,SV-09,Slope view,French balcony,French balcony or balcony,120,2,0,Travel agency,Invoice,Completed,360
CUST-00968,BOOK-00968,Matti Saarinen,Austria,2025-06-07,2025-06-24,2025-06-30,6,Summer,Standard View Room,SV-16,Slope view,French balcony,French balcony or balcony,120,1,0,Corporate,Online payment,Cancelled,0
CUST-00969,BOOK-00969,Anna Silva,Poland,2025-12-02,2026-01-11,2026-01-18,7,Winter,Standard Room,SR-44,Forest view,French balcony,French balcony or balcony,100,2,0,Corporate,Credit card,Completed,700
CUST-00970,BOOK-00970,Elina Smith,Spain,2025-07-17,2026-01-11,2026-01-14,3,Winter,Standard View Room,SV-07,Slope view,French balcony,French balcony or balcony,120,2,1,Phone,Online payment,Completed,360
CUST-00971,BOOK-00971,Liam Koskinen,United States,2025-10-03,2025-12-02,2025-12-09,7,Winter,Standard View Room,SV-16,Slope view,Balcony,French balcony or balcony,120,2,0,Phone,Online payment,Completed,840
CUST-00972,BOOK-00972,Alexander Andersen,Austria,2025-06-05,2025-10-09,2025-10-13,4,Shoulder,Sky Suite,SS-01,Slope view,French balcony,Igloo; bathtub; sauna; French balcony or balcony,298,3,0,Corporate,Online payment,Completed,1192
CUST-00973,BOOK-00973,Oscar Karlsson,Spain,2025-01-11,2025-06-09,2025-06-13,4,Summer,Deluxe Sky Suite,DS-01,Forest view,Balcony,Igloo; bathtub; sauna; French balcony or balcony,324,3,1,Corporate,Credit card,Completed,1296
CUST-00974,BOOK-00974,Oliver Miller,United States,2025-10-06,2026-03-13,2026-03-19,6,Winter,Standard View Room,SV-37,Forest view,French balcony,French balcony or balcony,120,3,1,Travel agency,Online payment,No-show,0
CUST-00975,BOOK-00975,Mikael Nieminen,United Kingdom,2025-08-11,2026-01-25,2026-01-29,4,Winter,Deluxe Room,DR-05,Forest view,Balcony,Bathtub and sauna; French balcony or balcony,200,2,1,Phone,Invoice,Completed,800
CUST-00976,BOOK-00976,Elias Korhonen,Netherlands,2025-03-19,2025-06-11,2025-06-14,3,Summer,Standard Room,SR-25,Forest view,Balcony,French balcony or balcony,95,2,2,Corporate,Online payment,Cancelled,0
CUST-00977,BOOK-00977,Iida Novak,Germany,2026-01-09,2026-02-28,2026-03-04,4,Winter,Superior Room,SU-05,Slope view,French balcony,French balcony or balcony,140,2,0,Direct website,Credit card,No-show,0
CUST-00978,BOOK-00978,Nora Dubois,France,2025-06-13,2025-08-05,2025-08-09,4,Summer,Sky Suite,SS-02,Forest view,Balcony,Igloo; bathtub; sauna; French balcony or balcony,298,2,3,Booking.com,Debit card,Completed,1192
CUST-00979,BOOK-00979,Eetu Müller,Austria,2025-11-21,2025-11-29,2025-11-30,1,Winter,Deluxe Room,DR-03,Forest view,Balcony,Bathtub and sauna; French balcony or balcony,200,3,2,Booking.com,Invoice,Cancelled,0
CUST-00980,BOOK-00980,Laura Müller,Denmark,2025-06-01,2025-06-26,2025-06-30,4,Summer,Standard View Room,SV-07,Slope view,French balcony,French balcony or balcony,120,2,0,Corporate,Credit card,Cancelled,0
CUST-00981,BOOK-00981,Iida Bianchi,Estonia,2025-05-07,2025-08-23,2025-08-28,5,Summer,Standard Room,SR-12,Slope view,French balcony,French balcony or balcony,95,2,0,Corporate,Online payment,No-show,0
CUST-00982,BOOK-00982,Aino Hansen,Poland,2025-10-19,2026-01-31,2026-02-03,3,Winter,Standard Room,SR-39,Slope view,French balcony,French balcony or balcony,100,2,2,Direct website,Invoice,Completed,300
CUST-00983,BOOK-00983,Hugo Korhonen,Italy,2025-11-14,2026-04-30,2026-05-03,3,Winter,Deluxe Sky Suite,DS-01,Forest view,Balcony,Igloo; bathtub; sauna; French balcony or balcony,700,1,1,Booking.com,Credit card,Cancelled,0
CUST-00984,BOOK-00984,Leo Wilson,France,2025-02-15,2025-08-05,2025-08-09,4,Summer,Standard Room,SR-04,Forest view,Balcony,French balcony or balcony,95,2,0,Booking.com,Invoice,Completed,380
CUST-00985,BOOK-00985,Samuel Novak,Denmark,2025-07-16,2025-08-28,2025-08-30,2,Summer,Standard View Room,SV-09,Slope view,French balcony,French balcony or balcony,120,2,0,Phone,Online payment,Completed,240
CUST-00986,BOOK-00986,Elias Novak,Canada,2025-10-04,2025-10-14,2025-10-19,5,Shoulder,Standard Room,SR-39,Slope view,French balcony,French balcony or balcony,100,4,0,Travel agency,Debit card,Completed,500
CUST-00987,BOOK-00987,Alexander Nieminen,Denmark,2025-04-19,2025-08-20,2025-08-22,2,Summer,Standard Room,SR-42,Forest view,Balcony,French balcony or balcony,95,4,2,Corporate,Invoice,Completed,190
CUST-00988,BOOK-00988,Hugo Karlsson,Italy,2025-07-05,2025-08-08,2025-08-14,6,Summer,Superior Family Room,SF-08,Forest view,Balcony,French balcony or balcony,170,3,0,Corporate,Credit card,Completed,1020
CUST-00989,BOOK-00989,Mila Lehtonen,Germany,2025-12-24,2026-01-31,2026-02-04,4,Winter,Superior Family Room,SF-05,Forest view,French balcony,French balcony or balcony,170,3,1,Phone,Invoice,Completed,680
CUST-00990,BOOK-00990,Liam Bianchi,Spain,2025-07-29,2025-10-23,2025-10-30,7,Shoulder,Standard Room,SR-21,Slope view,Balcony,French balcony or balcony,100,3,0,Corporate,Online payment,Completed,700
CUST-00991,BOOK-00991,Ella Bianchi,Austria,2025-02-25,2025-08-07,2025-08-10,3,Summer,Standard View Room,SV-36,Forest view,French balcony,French balcony or balcony,120,3,3,Direct website,Debit card,No-show,0
CUST-00992,BOOK-00992,Anna Korhonen,Canada,2025-12-17,2026-04-21,2026-04-22,1,Winter,Superior Family Room,SF-10,Forest view,Balcony,French balcony or balcony,170,2,2,Corporate,Invoice,Cancelled,0
CUST-00993,BOOK-00993,Theo Mäkinen,Italy,2025-08-02,2026-01-18,2026-01-28,10,Winter,Standard View Room,SV-23,Forest view,Balcony,French balcony or balcony,120,2,2,Expedia,Online payment,No-show,0
CUST-00994,BOOK-00994,Elsa Saarinen,Norway,2025-11-02,2026-02-05,2026-02-11,6,Winter,Standard View Room,SV-03,Forest view,Balcony,French balcony or balcony,120,3,2,Booking.com,Credit card,Completed,720
CUST-00995,BOOK-00995,Sara Laine,Belgium,2025-07-07,2025-09-25,2025-10-05,10,Shoulder,Superior Family Room,SF-02,Forest view,Balcony,French balcony or balcony,170,2,3,Direct website,Debit card,No-show,0
CUST-00996,BOOK-00996,Noah Müller,Netherlands,2025-12-15,2025-12-21,2025-12-27,6,Winter,Deluxe Room,DR-01,Slope view,French balcony,Bathtub and sauna; French balcony or balcony,200,3,0,Corporate,Debit card,Completed,1200
CUST-00997,BOOK-00997,Samuel Brown,Netherlands,2025-09-18,2026-03-16,2026-03-22,6,Winter,Standard View Room,SV-31,Forest view,French balcony,French balcony or balcony,120,2,0,Booking.com,Debit card,No-show,0
CUST-00998,BOOK-00998,Oskari Virtanen,Austria,2025-06-01,2025-08-17,2025-08-21,4,Summer,Sky Suite,SS-02,Forest view,Balcony,Igloo; bathtub; sauna; French balcony or balcony,298,4,3,Travel agency,Invoice,Completed,1192
CUST-00999,BOOK-00999,Linnea Rossi,Spain,2025-09-18,2025-11-12,2025-11-14,2,Winter,Sky Suite,SS-01,Slope view,French balcony,Igloo; bathtub; sauna; French balcony or balcony,298,1,0,Booking.com,Invoice,Completed,596
CUST-01000,BOOK-01000,Amelia Santos,United Kingdom,2025-03-08,2025-08-22,2025-08-27,5,Summer,Superior Family Room,SF-06,Slope view,Balcony,French balcony or balcony,170,2,0,Expedia,Credit card,Completed,850
CUST-01001,BOOK-01001,Eetu Bianchi,Germany,2025-08-01,2025-09-24,2025-10-04,10,Shoulder,Standard Room,SR-07,Slope view,Balcony,French balcony or balcony,100,2,0,Expedia,Credit card,Cancelled,0
CUST-01002,BOOK-01002,Hugo Lehtonen,United States,2026-02-04,2026-04-23,2026-04-25,2,Winter,Standard Room,SR-04,Forest view,French balcony,French balcony or balcony,100,2,1,Booking.com,Credit card,No-show,0
CUST-01003,BOOK-01003,Linnea Mäkinen,United States,2025-08-03,2025-11-22,2025-11-29,7,Winter,Sky Suite,SS-02,Forest view,French balcony,Igloo; bathtub; sauna; French balcony or balcony,298,3,1,Travel agency,Online payment,Cancelled,0
CUST-01004,BOOK-01004,Samuel Lehtonen,Canada,2025-06-04,2025-09-24,2025-09-28,4,Shoulder,Standard Room,SR-13,Forest view,Balcony,French balcony or balcony,100,1,0,Expedia,Online payment,No-show,0
CUST-01005,BOOK-01005,Iida Nieminen,Finland,2025-09-10,2025-10-07,2025-10-12,5,Shoulder,Standard Room,SR-19,Forest view,Balcony,French balcony or balcony,100,2,0,Corporate,Invoice,Completed,500
CUST-01006,BOOK-01006,Elina Wilson,Austria,2025-12-01,2026-05-07,2026-05-10,3,Shoulder,Deluxe Sky Suite,DS-03,Forest view,Balcony,Igloo; bathtub; sauna; French balcony or balcony,500,1,0,Phone,Credit card,Cancelled,0
CUST-01007,BOOK-01007,Laura Dubois,Poland,2025-12-10,2026-03-22,2026-03-24,2,Winter,Deluxe Sky Suite,DS-03,Forest view,French balcony,Igloo; bathtub; sauna; French balcony or balcony,700,2,1,Travel agency,Credit card,Completed,1400
CUST-01008,BOOK-01008,Elias Järvinen,United Kingdom,2025-12-14,2025-12-22,2025-12-28,6,Winter,Superior Room,SU-13,Forest view,Balcony,French balcony or balcony,140,2,2,Direct website,Invoice,Cancelled,0
CUST-01009,BOOK-01009,Oskari Johansson,Sweden,2025-07-15,2025-10-08,2025-10-11,3,Shoulder,Superior Room,SU-03,Forest view,Balcony,French balcony or balcony,140,3,1,Booking.com,Debit card,Completed,420
CUST-01010,BOOK-01010,Iida Silva,United Kingdom,2025-11-04,2026-03-13,2026-03-19,6,Winter,Standard View Room,SV-37,Forest view,French balcony,French balcony or balcony,120,2,1,Phone,Debit card,Cancelled,0
CUST-01011,BOOK-01011,Amelia Koskinen,Canada,2025-05-29,2025-11-10,2025-11-16,6,Winter,Standard Room,SR-24,Slope view,French balcony,French balcony or balcony,100,3,0,Phone,Invoice,Completed,600
CUST-01012,BOOK-01012,Emma Koskinen,Finland,2025-10-28,2025-11-27,2025-11-30,3,Winter,Standard View Room,SV-18,Slope view,French balcony,French balcony or balcony,120,2,2,Phone,Online payment,Completed,360
CUST-01013,BOOK-01013,Ava Nieminen,Norway,2025-10-10,2026-03-14,2026-03-18,4,Winter,Standard View Room,SV-12,Slope view,Balcony,French balcony or balcony,120,3,0,Expedia,Online payment,Completed,480
CUST-01014,BOOK-01014,Felix Nieminen,Estonia,2025-10-23,2025-12-21,2025-12-23,2,Winter,Standard View Room,SV-02,Forest view,Balcony,French balcony or balcony,120,3,0,Booking.com,Online payment,Completed,240
